name, conf, dftE, pm7E, mmffE
Neutral_jobs/omegacsd_PCPTZA, rmsd210-opt, 4056.909931, -21.504330, 51.504361
Neutral_jobs/omegacsd_PCPTZA, rmsd222-mmff, 4052.161553, -20.464010, 49.937942
Neutral_jobs/omegacsd_PCPTZA, rmsd222-pm7, 4049.058585, -21.343550, 52.006299
Neutral_jobs/omegacsd_PCPTZA, rmsd222-opt, 4056.931560, -21.343530, 52.004216
Neutral_jobs/omegacsd_PCPTZA, rmsd238-mmff, 4052.430409, -20.543400, 49.877419
Neutral_jobs/omegacsd_PCPTZA, rmsd238-pm7, 4050.173748, -21.461860, 51.295420
Neutral_jobs/omegacsd_PCPTZA, rmsd238-opt, 4056.780346, -21.461460, 51.291006
Neutral_jobs/omegacsd_PCPTZA, rmsd248-mmff, 4051.880798, -20.444620, 49.843878
Neutral_jobs/omegacsd_PCPTZA, rmsd248-pm7, 4048.980032, -21.337300, 51.909412
Neutral_jobs/omegacsd_PCPTZA, rmsd248-opt, 4055.447343, -21.337090, 51.908265
Neutral_jobs/omegacsd_PEBHAF, rmsd112-mmff, 4617.818376, -133.168680, 60.861696
Neutral_jobs/omegacsd_PEBHAF, rmsd112-pm7, 4641.470005, -148.809710, 38.832784
Neutral_jobs/omegacsd_PEBHAF, rmsd112-opt, 4645.876779, -148.809660, 38.832780
Neutral_jobs/omegacsd_PEBHAF, rmsd12-mmff, 4637.381215, -146.883570, 36.578402
Neutral_jobs/omegacsd_PEBHAF, rmsd12-pm7, 4641.599119, -148.804470, 38.554528
Neutral_jobs/omegacsd_PEBHAF, rmsd12-opt, 4646.029049, -148.804250, 38.538099
Neutral_jobs/omegacsd_PEBHAF, rmsd13-mmff, 4638.038302, -147.188570, 36.430187
Neutral_jobs/omegacsd_PEBHAF, rmsd13-pm7, 4641.623720, -148.795710, 38.728463
Neutral_jobs/omegacsd_PEBHAF, rmsd13-opt, 4646.005295, -148.795550, 38.725567
Neutral_jobs/omegacsd_PEBHAF, rmsd195-mmff, 4637.198696, -146.497840, 37.114602
Neutral_jobs/omegacsd_PEBHAF, rmsd195-pm7, 4641.592787, -148.612180, 39.422768
Neutral_jobs/omegacsd_PEBHAF, rmsd195-opt, 4645.848860, -148.611960, 39.420755
Neutral_jobs/omegacsd_PEBHAF, rmsd201-mmff, 4637.639596, -146.829360, 36.934996
Neutral_jobs/omegacsd_PEBHAF, rmsd201-pm7, 4641.750801, -148.749730, 39.131504
Neutral_jobs/omegacsd_PEBHAF, rmsd201-opt, 4646.100535, -148.749540, 39.128881
Neutral_jobs/omegacsd_PEBHAF, rmsd222-mmff, 4637.662027, -146.861220, 36.530973
Neutral_jobs/omegacsd_PEBHAF, rmsd222-pm7, 4641.712426, -148.660940, 38.353311
Neutral_jobs/omegacsd_PEBHAF, rmsd222-opt, 4645.916205, -148.660610, 38.357722
Neutral_jobs/omegacsd_PEBHAF, rmsd224-mmff, 4637.250644, -146.744820, 36.745110
Neutral_jobs/omegacsd_PEBHAF, rmsd224-pm7, 4641.535462, -148.741850, 38.396542
Neutral_jobs/omegacsd_PEBHAF, rmsd224-opt, 4645.858209, -148.742170, 38.389292
Neutral_jobs/omegacsd_PEBHAF, rmsd4-mmff, 4637.836534, -147.103670, 36.479587
Neutral_jobs/omegacsd_PEBHAF, rmsd4-pm7, 4641.646625, -148.818620, 38.792807
Neutral_jobs/omegacsd_PEBHAF, rmsd4-opt, 4646.008745, -148.818390, 38.786492
Neutral_jobs/omegacsd_PEBHAF, rmsd47-mmff, 4637.009874, -146.657480, 36.720961
Neutral_jobs/omegacsd_PEBHAF, rmsd47-pm7, 4641.194072, -148.796740, 39.436347
Neutral_jobs/omegacsd_PEBHAF, rmsd47-opt, 4645.820932, -148.796760, 39.433236
Neutral_jobs/omegacsd_PEBHAF, rmsd52-mmff, 4637.086744, -146.635030, 36.805622
Neutral_jobs/omegacsd_PEBHAF, rmsd52-pm7, 4641.440571, -148.773820, 38.766862
Neutral_jobs/omegacsd_PEBHAF, rmsd52-opt, 4645.816548, -148.773590, 38.760382
Neutral_jobs/omegacsd_PEKCEO, rmsd128-mmff, 5683.318045, -90.485360, 109.654329
Neutral_jobs/omegacsd_PEKCEO, rmsd128-pm7, 5688.261026, -94.245390, 107.195607
Neutral_jobs/omegacsd_PEKCEO, rmsd128-opt, 5690.043161, -94.245130, 107.194584
Neutral_jobs/omegacsd_PEKCEO, rmsd131-mmff, 5681.399417, -89.305920, 107.333432
Neutral_jobs/omegacsd_PEKCEO, rmsd131-pm7, 5685.961651, -93.697660, 105.413648
Neutral_jobs/omegacsd_PEKCEO, rmsd131-opt, 5689.887858, -93.697500, 105.413948
Neutral_jobs/omegacsd_PEKCEO, rmsd145-mmff, 5686.620144, -92.024740, 105.585839
Neutral_jobs/omegacsd_PEKCEO, rmsd145-pm7, 5688.201204, -94.317220, 106.306198
Neutral_jobs/omegacsd_PEKCEO, rmsd145-opt, 5691.964300, -94.317120, 106.298179
Neutral_jobs/omegacsd_PEKCEO, rmsd163-mmff, 5686.816078, -92.587720, 106.617483
Neutral_jobs/omegacsd_PEKCEO, rmsd163-pm7, 5688.380727, -94.305840, 106.506151
Neutral_jobs/omegacsd_PEKCEO, rmsd163-opt, 5691.743928, -94.305650, 106.502980
Neutral_jobs/omegacsd_PEKCEO, rmsd178-mmff, 5686.101667, -91.669880, 106.611095
Neutral_jobs/omegacsd_PEKCEO, rmsd178-pm7, 5688.070923, -94.403910, 106.425078
Neutral_jobs/omegacsd_PEKCEO, rmsd178-opt, 5691.785335, -94.403720, 106.425535
Neutral_jobs/omegacsd_PEKCEO, rmsd194-mmff, 5684.100415, -91.386930, 106.154828
Neutral_jobs/omegacsd_PEKCEO, rmsd194-pm7, 5686.954754, -93.934340, 107.066620
Neutral_jobs/omegacsd_PEKCEO, rmsd194-opt, 5691.349708, -93.933870, 107.071005
Neutral_jobs/omegacsd_PEKCEO, rmsd229-mmff, 5682.617538, -91.003200, 107.333949
Neutral_jobs/omegacsd_PEKCEO, rmsd229-pm7, 5687.461829, -94.071190, 105.664184
Neutral_jobs/omegacsd_PEKCEO, rmsd229-opt, 5691.380703, -94.071130, 105.662574
Neutral_jobs/omegacsd_PEKCEO, rmsd230-mmff, 5683.867263, -91.130290, 109.676983
Neutral_jobs/omegacsd_PEKCEO, rmsd230-pm7, 5683.490884, -93.272180, 110.424199
Neutral_jobs/omegacsd_PEKCEO, rmsd230-opt, 5688.584158, -93.271920, 110.422821
Neutral_jobs/omegacsd_PEKCEO, rmsd249-mmff, 5684.713288, -91.198930, 106.967703
Neutral_jobs/omegacsd_PEKCEO, rmsd249-pm7, 5686.996520, -94.012020, 106.076221
Neutral_jobs/omegacsd_PEKCEO, rmsd249-opt, 5690.708330, -94.011970, 106.079242
Neutral_jobs/omegacsd_PEKCEO, rmsd6-mmff, 5684.710761, -90.635240, 106.566684
Neutral_jobs/omegacsd_PEKCEO, rmsd6-pm7, 5688.155783, -94.396660, 106.467148
Neutral_jobs/omegacsd_PEKCEO, rmsd6-opt, 5690.892286, -94.396440, 106.473049
Neutral_jobs/omegacsd_PEXFED, rmsd1-mmff, 4909.360510, -98.335750, 75.035802
Neutral_jobs/omegacsd_PEXFED, rmsd1-pm7, 4910.836225, -99.961230, 78.124290
Neutral_jobs/omegacsd_PEXFED, rmsd1-opt, 4915.580259, -99.961080, 78.125590
Neutral_jobs/omegacsd_PEXJEH, rmsd11-mmff, 5474.277185, -69.307870, 114.648188
Neutral_jobs/omegacsd_PEXJEH, rmsd11-pm7, 5474.330163, -72.617610, 115.197673
Neutral_jobs/omegacsd_PEXJEH, rmsd11-opt, 5479.819370, -72.617320, 115.208325
Neutral_jobs/omegacsd_PEXJEH, rmsd14-mmff, 5475.604720, -70.648880, 112.232167
Neutral_jobs/omegacsd_PEXJEH, rmsd14-pm7, 5474.652572, -72.556320, 115.205405
Neutral_jobs/omegacsd_PEXJEH, rmsd14-opt, 5479.785127, -72.556030, 115.204471
Neutral_jobs/omegacsd_PEXJEH, rmsd143-mmff, 5473.862496, -71.932090, 110.951214
Neutral_jobs/omegacsd_PEXJEH, rmsd143-pm7, 5473.084832, -73.613200, 113.345542
Neutral_jobs/omegacsd_PEXJEH, rmsd143-opt, 5478.791120, -73.613240, 113.349148
Neutral_jobs/omegacsd_PEXJEH, rmsd167-mmff, 5466.176214, -67.285240, 115.870148
Neutral_jobs/omegacsd_PEXJEH, rmsd167-pm7, 5472.973211, -73.846560, 114.169359
Neutral_jobs/omegacsd_PEXJEH, rmsd167-opt, 5478.472151, -73.846620, 114.175630
Neutral_jobs/omegacsd_PEXJEH, rmsd17-mmff, 5470.819200, -69.468880, 116.406447
Neutral_jobs/omegacsd_PEXJEH, rmsd17-pm7, 5474.051860, -72.991850, 116.185009
Neutral_jobs/omegacsd_PEXJEH, rmsd17-opt, 5478.670211, -72.991510, 116.175997
Neutral_jobs/omegacsd_PEXJEH, rmsd20-mmff, 5474.822309, -71.327500, 112.205145
Neutral_jobs/omegacsd_PEXJEH, rmsd20-pm7, 5473.968143, -72.934450, 116.071017
Neutral_jobs/omegacsd_PEXJEH, rmsd20-opt, 5478.987139, -72.934420, 116.062264
Neutral_jobs/omegacsd_PEXJEH, rmsd206-mmff, 5474.702149, -71.291420, 113.030432
Neutral_jobs/omegacsd_PEXJEH, rmsd206-pm7, 5473.643703, -72.950650, 116.080125
Neutral_jobs/omegacsd_PEXJEH, rmsd206-opt, 5478.537951, -72.950340, 116.083125
Neutral_jobs/omegacsd_PEXJEH, rmsd21-mmff, 5471.985238, -71.570400, 113.533099
Neutral_jobs/omegacsd_PEXJEH, rmsd21-pm7, 5472.093649, -73.546900, 116.227295
Neutral_jobs/omegacsd_PEXJEH, rmsd21-opt, 5477.267880, -73.546800, 116.231603
Neutral_jobs/omegacsd_PEXJEH, rmsd234-mmff, 5469.011935, -66.711750, 118.527705
Neutral_jobs/omegacsd_PEXJEH, rmsd234-pm7, 5474.102649, -72.604360, 115.460688
Neutral_jobs/omegacsd_PEXJEH, rmsd234-opt, 5479.386758, -72.604330, 115.464076
Neutral_jobs/omegacsd_PEXJEH, rmsd49-mmff, 5475.990675, -71.255990, 111.569733
Neutral_jobs/omegacsd_PEXJEH, rmsd49-pm7, 5474.649535, -72.664390, 114.203642
Neutral_jobs/omegacsd_PEXJEH, rmsd49-opt, 5479.776911, -72.664020, 114.185355
Neutral_jobs/omegacsd_PIBSXM, rmsd103-mmff, 5361.223283, 11.979540, 431.891378
Neutral_jobs/omegacsd_PIBSXM, rmsd103-pm7, 5367.486179, 5.001580, 436.731093
Neutral_jobs/omegacsd_PIBSXM, rmsd103-opt, 5379.824052, 5.001700, 436.737117
Neutral_jobs/omegacsd_PIBSXM, rmsd109-mmff, 5360.901933, 12.862520, 441.850919
Neutral_jobs/omegacsd_PIBSXM, rmsd109-pm7, 5367.402477, 5.038020, 436.598492
Neutral_jobs/omegacsd_PIBSXM, rmsd109-opt, 5379.835768, 5.038180, 436.644440
Neutral_jobs/omegacsd_PIBSXM, rmsd115-mmff, 5361.421881, 13.494600, 431.338228
Neutral_jobs/omegacsd_PIBSXM, rmsd115-pm7, 5367.641571, 5.005060, 436.405423
Neutral_jobs/omegacsd_PIBSXM, rmsd115-opt, 5379.782788, 5.005380, 436.428063
Neutral_jobs/omegacsd_PIBSXM, rmsd134-mmff, 5360.836117, 13.074640, 185.379034
Neutral_jobs/omegacsd_PIBSXM, rmsd134-pm7, 5367.614015, 5.043310, 196.871085
Neutral_jobs/omegacsd_PIBSXM, rmsd134-opt, 5379.369132, 5.043340, 196.866555
Neutral_jobs/omegacsd_PIBSXM, rmsd135-mmff, 5360.895608, 13.326150, 185.484045
Neutral_jobs/omegacsd_PIBSXM, rmsd135-pm7, 5367.579494, 5.003810, 197.387541
Neutral_jobs/omegacsd_PIBSXM, rmsd135-opt, 5379.068271, 5.004250, 197.395375
Neutral_jobs/omegacsd_PIBSXM, rmsd145-mmff, 5360.753955, 13.538770, 135.231250
Neutral_jobs/omegacsd_PIBSXM, rmsd145-pm7, 5367.377804, 5.035530, 148.786878
Neutral_jobs/omegacsd_PIBSXM, rmsd145-opt, 5378.954387, 5.035960, 148.794187
Neutral_jobs/omegacsd_PIBSXM, rmsd44-mmff, 5361.556517, 12.939600, 439.845085
Neutral_jobs/omegacsd_PIBSXM, rmsd44-pm7, 5367.534912, 5.039170, 437.729920
Neutral_jobs/omegacsd_PIBSXM, rmsd44-opt, 5379.428028, 5.039360, 437.751523
Neutral_jobs/omegacsd_PIBSXM, rmsd67-mmff, 5361.549653, 11.543930, 190.809388
Neutral_jobs/omegacsd_PIBSXM, rmsd67-pm7, 5367.562719, 4.979340, 197.039575
Neutral_jobs/omegacsd_PIBSXM, rmsd67-opt, 5379.783041, 4.979490, 197.050078
Neutral_jobs/omegacsd_PIBSXM, rmsd71-mmff, 5360.429027, 14.369180, 445.165087
Neutral_jobs/omegacsd_PIBSXM, rmsd71-pm7, 5367.808806, 5.001010, 435.794465
Neutral_jobs/omegacsd_PIBSXM, rmsd71-opt, 5379.792503, 5.001020, 435.809802
Neutral_jobs/omegacsd_PIBSXM, rmsd91-mmff, 5360.829113, 12.998130, 441.476959
Neutral_jobs/omegacsd_PIBSXM, rmsd91-pm7, 5367.495507, 5.009260, 437.361163
Neutral_jobs/omegacsd_PIBSXM, rmsd91-opt, 5379.236069, 5.009440, 437.343785
Neutral_jobs/omegacsd_PIDSIE, rmsd30-mmff, 4003.243064, -75.450180, 60.429813
Neutral_jobs/omegacsd_PIDSIE, rmsd30-pm7, 4006.078629, -77.537260, 63.622604
Neutral_jobs/omegacsd_PIDSIE, rmsd30-opt, 4009.875583, -77.537290, 63.619053
Neutral_jobs/omegacsd_PIDSIE, rmsd37-mmff, 4003.063353, -74.156810, 60.815610
Neutral_jobs/omegacsd_PIDSIE, rmsd37-pm7, 4005.833933, -76.894460, 63.517652
Neutral_jobs/omegacsd_PIDSIE, rmsd37-opt, 4010.660684, -76.894050, 63.525834
Neutral_jobs/omegacsd_PIDSIE, rmsd70-mmff, 3997.135775, -71.604980, 62.895994
Neutral_jobs/omegacsd_PIDSIE, rmsd70-pm7, 4005.539944, -77.087420, 64.018853
Neutral_jobs/omegacsd_PIDSIE, rmsd70-opt, 4009.523631, -77.087170, 64.024448
Neutral_jobs/omegacsd_PIDSIE, rmsd8-mmff, 4001.142195, -74.280040, 60.806713
Neutral_jobs/omegacsd_PIDSIE, rmsd8-pm7, 4005.543029, -76.993040, 63.520971
Neutral_jobs/omegacsd_PIDSIE, rmsd8-opt, 4008.659695, -76.993120, 63.526236
Neutral_jobs/omegacsd_PIDSIE, rmsd81-mmff, 4000.583035, -74.505260, 60.572848
Neutral_jobs/omegacsd_PIDSIE, rmsd81-pm7, 4005.167909, -77.023340, 64.088943
Neutral_jobs/omegacsd_PIDSIE, rmsd81-opt, 4009.862287, -77.023500, 64.084487
Neutral_jobs/omegacsd_PIDSIE, rmsd86-mmff, 4002.801466, -74.823760, 60.361662
Neutral_jobs/omegacsd_PIDSIE, rmsd86-pm7, 4005.699533, -77.089680, 63.626351
Neutral_jobs/omegacsd_PIDSIE, rmsd86-opt, 4009.168637, -77.089590, 63.628894
Neutral_jobs/omegacsd_PIDSIE, rmsd9-mmff, 4001.155428, -74.433130, 60.825429
Neutral_jobs/omegacsd_PIDSIE, rmsd9-pm7, 4005.827746, -77.112230, 63.467584
Neutral_jobs/omegacsd_PIDSIE, rmsd9-opt, 4010.998596, -77.112050, 63.473839
Neutral_jobs/omegacsd_PIDSIE, rmsd91-mmff, 4000.615820, -73.362780, 61.775094
Neutral_jobs/omegacsd_PIDSIE, rmsd91-pm7, 4005.323779, -76.563530, 63.605435
Neutral_jobs/omegacsd_PIDSIE, rmsd91-opt, 4008.788249, -76.684880, 63.598997
Neutral_jobs/omegacsd_PIDSIE, rmsd92-mmff, 4001.109410, -73.753110, 61.339369
Neutral_jobs/omegacsd_PIDSIE, rmsd92-pm7, 4005.666305, -76.842140, 63.369913
Neutral_jobs/omegacsd_PIDSIE, rmsd92-opt, 4009.014890, -76.841940, 63.366636
Neutral_jobs/omegacsd_PIDSIE, rmsd93-mmff, 4001.099794, -73.955920, 61.362010
Neutral_jobs/omegacsd_PIDSIE, rmsd93-pm7, 4005.328647, -76.797070, 63.857016
Neutral_jobs/omegacsd_PIDSIE, rmsd93-opt, 4009.856860, -76.796550, 63.857947
Neutral_jobs/omegacsd_PIDWOO, rmsd1-mmff, 6242.934573, -45.563560, 111.611367
Neutral_jobs/omegacsd_PIDWOO, rmsd1-pm7, 6251.307091, -53.416520, 113.582578
Neutral_jobs/omegacsd_PIDWOO, rmsd1-opt, 6262.126712, -53.416460, 113.593384
Neutral_jobs/omegacsd_PIDWOO, rmsd113-mmff, 6251.324694, -49.919850, 109.973295
Neutral_jobs/omegacsd_PIDWOO, rmsd113-pm7, 6249.330634, -52.855000, 116.508798
Neutral_jobs/omegacsd_PIDWOO, rmsd113-opt, 6260.240821, -52.854860, 116.511644
Neutral_jobs/omegacsd_PIDWOO, rmsd121-mmff, 6247.767530, -47.877040, 110.458304
Neutral_jobs/omegacsd_PIDWOO, rmsd121-pm7, 6250.667692, -54.618090, 117.537075
Neutral_jobs/omegacsd_PIDWOO, rmsd121-opt, 6259.594644, -54.617650, 117.546672
Neutral_jobs/omegacsd_PIDWOO, rmsd128-mmff, 6252.498219, -51.305660, 107.912815
Neutral_jobs/omegacsd_PIDWOO, rmsd128-pm7, 6254.360942, -53.770840, 110.682979
Neutral_jobs/omegacsd_PIDWOO, rmsd128-opt, 6263.012118, -53.770790, 110.669476
Neutral_jobs/omegacsd_PIDWOO, rmsd142-mmff, 6252.906795, -51.444470, 106.472623
Neutral_jobs/omegacsd_PIDWOO, rmsd142-pm7, 6254.156626, -53.726150, 112.156975
Neutral_jobs/omegacsd_PIDWOO, rmsd142-opt, 6261.832367, -53.726200, 112.164119
Neutral_jobs/omegacsd_PIDWOO, rmsd158-mmff, 6249.726509, -46.707590, 107.381740
Neutral_jobs/omegacsd_PIDWOO, rmsd158-pm7, 6252.872294, -53.534220, 114.307562
Neutral_jobs/omegacsd_PIDWOO, rmsd158-opt, 6261.059063, -53.533870, 114.318955
Neutral_jobs/omegacsd_PIDWOO, rmsd29-mmff, 6252.501706, -50.643810, 110.718418
Neutral_jobs/omegacsd_PIDWOO, rmsd29-pm7, 6252.202110, -53.504320, 116.263952
Neutral_jobs/omegacsd_PIDWOO, rmsd29-opt, 6262.121964, -53.503640, 116.262445
Neutral_jobs/omegacsd_PIDWOO, rmsd58-mmff, 6248.613230, -50.608110, 112.154258
Neutral_jobs/omegacsd_PIDWOO, rmsd58-pm7, 6252.006211, -53.366860, 116.083137
Neutral_jobs/omegacsd_PIDWOO, rmsd58-opt, 6262.056245, -53.366430, 116.094743
Neutral_jobs/omegacsd_PIDWOO, rmsd81-mmff, 6247.982469, -48.265870, 113.614566
Neutral_jobs/omegacsd_PIDWOO, rmsd81-pm7, 6250.897085, -52.749560, 118.113504
Neutral_jobs/omegacsd_PIDWOO, rmsd81-opt, 6261.188851, -52.749360, 118.111188
Neutral_jobs/omegacsd_PIDWOO, rmsd94-mmff, 6251.010270, -49.595450, 111.123594
Neutral_jobs/omegacsd_PIDWOO, rmsd94-pm7, 6249.479938, -52.709260, 112.850732
Neutral_jobs/omegacsd_PIDWOO, rmsd94-opt, 6258.960861, -52.709210, 112.859975
Neutral_jobs/omegacsd_PIKDIW, rmsd103-mmff, 4714.191137, -59.161040, 40.786745
Neutral_jobs/omegacsd_PIKDIW, rmsd103-pm7, 4719.271802, -66.435210, 48.080527
Neutral_jobs/omegacsd_PIKDIW, rmsd103-opt, 4725.974948, -66.435260, 48.079422
Neutral_jobs/omegacsd_PIKDIW, rmsd118-mmff, 4715.542120, -59.227650, 40.274239
Neutral_jobs/omegacsd_PIKDIW, rmsd118-pm7, 4719.385270, -66.471780, 47.740211
Neutral_jobs/omegacsd_PIKDIW, rmsd118-opt, 4726.319552, -66.471850, 47.745039
Neutral_jobs/omegacsd_PIKDIW, rmsd119-mmff, 4715.628069, -59.458790, 40.183522
Neutral_jobs/omegacsd_PIKDIW, rmsd119-pm7, 4719.290078, -66.361840, 47.609736
Neutral_jobs/omegacsd_PIKDIW, rmsd119-opt, 4725.611038, -66.361620, 47.621725
Neutral_jobs/omegacsd_PIKDIW, rmsd166-mmff, 4716.153604, -59.245540, 40.012196
Neutral_jobs/omegacsd_PIKDIW, rmsd166-pm7, 4720.040982, -66.565200, 46.487547
Neutral_jobs/omegacsd_PIKDIW, rmsd166-opt, 4726.363537, -66.565060, 46.488880
Neutral_jobs/omegacsd_PIKDIW, rmsd173-mmff, 4715.907989, -58.848480, 39.974677
Neutral_jobs/omegacsd_PIKDIW, rmsd173-pm7, 4719.569834, -66.486430, 47.303033
Neutral_jobs/omegacsd_PIKDIW, rmsd173-opt, 4725.898664, -66.486460, 47.310003
Neutral_jobs/omegacsd_PIKDIW, rmsd174-mmff, 4715.373764, -58.286290, 40.151165
Neutral_jobs/omegacsd_PIKDIW, rmsd174-pm7, 4719.832267, -66.534940, 46.877482
Neutral_jobs/omegacsd_PIKDIW, rmsd174-opt, 4725.761869, -66.534780, 46.874911
Neutral_jobs/omegacsd_PIKDIW, rmsd207-mmff, 4716.075384, -61.027600, 41.107594
Neutral_jobs/omegacsd_PIKDIW, rmsd207-pm7, 4719.813764, -66.622480, 46.496947
Neutral_jobs/omegacsd_PIKDIW, rmsd207-opt, 4726.001643, -66.621930, 46.500597
Neutral_jobs/omegacsd_PIKDIW, rmsd212-mmff, 4715.524789, -60.478460, 40.891928
Neutral_jobs/omegacsd_PIKDIW, rmsd212-pm7, 4720.104734, -66.585040, 46.184523
Neutral_jobs/omegacsd_PIKDIW, rmsd212-opt, 4725.993980, -66.584630, 46.180977
Neutral_jobs/omegacsd_PIKDIW, rmsd213-mmff, 4714.592568, -59.656680, 40.764082
Neutral_jobs/omegacsd_PIKDIW, rmsd213-pm7, 4720.210783, -66.466260, 45.756570
Neutral_jobs/omegacsd_PIKDIW, rmsd213-opt, 4726.254487, -66.466010, 45.750817
Neutral_jobs/omegacsd_PIKDIW, rmsd98-mmff, 4714.376858, -59.208420, 40.540887
Neutral_jobs/omegacsd_PIKDIW, rmsd98-pm7, 4719.543079, -66.478670, 47.578518
Neutral_jobs/omegacsd_PIKDIW, rmsd98-opt, 4726.131803, -66.478470, 47.580584
Neutral_jobs/omegacsd_PILCOC, rmsd132-mmff, nan, -88.103020, -29.024010
Neutral_jobs/omegacsd_PILCOC, rmsd132-pm7, 4504.286475, -105.339150, -24.563524
Neutral_jobs/omegacsd_PILCOC, rmsd132-opt, 4515.720953, -105.339000, -24.563094
Neutral_jobs/omegacsd_PILCOC, rmsd14-mmff, 4506.762500, -91.981870, -32.856895
Neutral_jobs/omegacsd_PILCOC, rmsd14-pm7, 4504.475680, -105.342930, -24.700475
Neutral_jobs/omegacsd_PILCOC, rmsd14-opt, 4515.428975, -105.342780, -24.699423
Neutral_jobs/omegacsd_PILCOC, rmsd141-mmff, 4508.768314, -95.232260, -37.401974
Neutral_jobs/omegacsd_PILCOC, rmsd141-pm7, 4504.409936, -105.339900, -25.356376
Neutral_jobs/omegacsd_PILCOC, rmsd141-opt, 4514.969523, -105.339750, -25.346667
Neutral_jobs/omegacsd_PILCOC, rmsd162-mmff, 4502.848115, -88.291990, -29.222340
Neutral_jobs/omegacsd_PILCOC, rmsd162-pm7, 4504.395612, -105.342520, -25.026522
Neutral_jobs/omegacsd_PILCOC, rmsd162-opt, 4515.649948, -105.342530, -25.014948
Neutral_jobs/omegacsd_PILCOC, rmsd166-mmff, 4502.409813, -88.361200, -27.844027
Neutral_jobs/omegacsd_PILCOC, rmsd166-pm7, 4504.441375, -105.329960, -24.914361
Neutral_jobs/omegacsd_PILCOC, rmsd166-opt, 4515.489551, -105.329910, -24.907607
Neutral_jobs/omegacsd_PILCOC, rmsd169-mmff, 4503.550241, -88.356780, -28.326304
Neutral_jobs/omegacsd_PILCOC, rmsd169-pm7, 4504.928849, -105.314510, -25.383233
Neutral_jobs/omegacsd_PILCOC, rmsd169-opt, 4515.899741, -105.314420, -25.373292
Neutral_jobs/omegacsd_PILCOC, rmsd184-mmff, 4502.670336, -87.616670, -28.596886
Neutral_jobs/omegacsd_PILCOC, rmsd184-pm7, 4504.798101, -105.364430, -25.108803
Neutral_jobs/omegacsd_PILCOC, rmsd184-opt, 4515.854266, -105.364320, -25.120638
Neutral_jobs/omegacsd_PILCOC, rmsd185-mmff, 4503.538746, -88.504150, -28.638133
Neutral_jobs/omegacsd_PILCOC, rmsd185-pm7, 4504.336416, -105.379910, -24.681929
Neutral_jobs/omegacsd_PILCOC, rmsd185-opt, 4515.365164, -105.379790, -24.688315
Neutral_jobs/omegacsd_PILCOC, rmsd210-mmff, 4503.522605, -90.048110, -28.849310
Neutral_jobs/omegacsd_PILCOC, rmsd210-pm7, 4504.534298, -105.313440, -25.183409
Neutral_jobs/omegacsd_PILCOC, rmsd210-opt, 4515.457076, -105.313350, -25.185777
Neutral_jobs/omegacsd_PILCOC, rmsd55-mmff, 4503.760917, -88.179800, -30.850400
Neutral_jobs/omegacsd_PILCOC, rmsd55-pm7, 4504.478566, -105.372670, -24.680542
Neutral_jobs/omegacsd_PILCOC, rmsd55-opt, 4515.614258, -105.372550, -24.684520
Neutral_jobs/omegacsd_PINSAG, rmsd132-mmff, 5481.845039, -139.420780, 57.712295
Neutral_jobs/omegacsd_PINSAG, rmsd132-pm7, 5479.026382, -140.964320, 59.695223
Neutral_jobs/omegacsd_PINSAG, rmsd132-opt, 5489.221475, -140.963900, 59.704806
Neutral_jobs/omegacsd_PINSAG, rmsd134-mmff, 5482.501505, -139.097000, 57.863852
Neutral_jobs/omegacsd_PINSAG, rmsd134-pm7, 5478.930585, -140.981570, 59.978710
Neutral_jobs/omegacsd_PINSAG, rmsd134-opt, 5488.771239, -140.981260, 59.985289
Neutral_jobs/omegacsd_PINSAG, rmsd143-mmff, 5483.378045, -139.277540, 57.647486
Neutral_jobs/omegacsd_PINSAG, rmsd143-pm7, 5479.177597, -140.954020, 59.154910
Neutral_jobs/omegacsd_PINSAG, rmsd143-opt, 5489.148443, -140.953900, 59.158284
Neutral_jobs/omegacsd_PINSAG, rmsd146-mmff, 5482.902569, -139.394100, 57.446086
Neutral_jobs/omegacsd_PINSAG, rmsd146-pm7, 5478.881594, -140.958630, 59.823456
Neutral_jobs/omegacsd_PINSAG, rmsd146-opt, 5488.321327, -140.958720, 59.824382
Neutral_jobs/omegacsd_PINSAG, rmsd151-mmff, 5484.345938, -139.691580, 55.865575
Neutral_jobs/omegacsd_PINSAG, rmsd151-pm7, 5480.317335, -141.840120, 60.079289
Neutral_jobs/omegacsd_PINSAG, rmsd151-opt, 5488.373899, -141.839920, 60.080613
Neutral_jobs/omegacsd_PINSAG, rmsd167-mmff, 5484.825748, -139.529270, 55.977686
Neutral_jobs/omegacsd_PINSAG, rmsd167-pm7, 5480.037520, -141.895210, 59.809700
Neutral_jobs/omegacsd_PINSAG, rmsd167-opt, 5490.815037, -141.895270, 59.813905
Neutral_jobs/omegacsd_PINSAG, rmsd198-mmff, 5486.712050, -139.905560, 53.496937
Neutral_jobs/omegacsd_PINSAG, rmsd198-pm7, 5481.995656, -141.717890, 57.382817
Neutral_jobs/omegacsd_PINSAG, rmsd198-opt, 5491.238560, -141.717980, 57.387619
Neutral_jobs/omegacsd_PINSAG, rmsd210-mmff, 5485.011111, -139.420760, 56.028398
Neutral_jobs/omegacsd_PINSAG, rmsd210-pm7, 5480.071510, -141.784330, 60.250594
Neutral_jobs/omegacsd_PINSAG, rmsd210-opt, 5490.288748, -141.783710, 60.256175
